timestamp,discrete_visit_planningarea,hyperUnique_unique_agents,longSum_total_records,discrete_visit_planningregion,discrete_visit_subzone
2018-01-06T00:00:00.000+08:00,CR,64013,686332,DT,DTSZ12
2018-01-06T00:00:00.000+08:00,CR,74386,804906,GL,GLSZ01
2018-01-06T00:00:00.000+08:00,CR,48187,659304,GL,GLSZ02
2018-01-06T00:00:00.000+08:00,CR,121994,1294813,GL,GLSZ03
2018-01-06T00:00:00.000+08:00,CR,213072,3649435,GL,GLSZ04
2018-01-06T00:00:00.000+08:00,CR,131215,1844204,GL,GLSZ05
2018-01-06T00:00:00.000+08:00,CR,132913,1688511,KL,KLSZ01
2018-01-06T00:00:00.000+08:00,CR,39641,393575,KL,KLSZ02
2018-01-06T00:00:00.000+08:00,CR,16916,180017,KL,KLSZ03
2018-01-06T00:00:00.000+08:00,CR,32723,97810,KL,KLSZ04
2018-01-06T00:00:00.000+08:00,CR,108568,1082213,KL,KLSZ05
2018-01-06T00:00:00.000+08:00,CR,114145,1159113,KL,KLSZ06
2018-01-06T00:00:00.000+08:00,CR,96269,940163,KL,KLSZ07
2018-01-06T00:00:00.000+08:00,CR,46908,350243,KL,KLSZ08
2018-01-06T00:00:00.000+08:00,CR,77201,797043,KL,KLSZ09
2018-01-06T00:00:00.000+08:00,CR,60252,244592,ME,MESZ01
2018-01-06T00:00:00.000+08:00,CR,45465,691952,MP,MPSZ01
2018-01-06T00:00:00.000+08:00,CR,48489,699767,MP,MPSZ02
2018-01-06T00:00:00.000+08:00,CR,81510,1578312,MP,MPSZ03
2018-01-06T00:00:00.000+08:00,CR,38208,172160,MS,MSSZ01
2018-01-06T00:00:00.000+08:00,CR,84151,345268,MU,MUSZ01
2018-01-06T00:00:00.000+08:00,CR,35890,186301,MU,MUSZ02
2018-01-06T00:00:00.000+08:00,CR,27041,205632,MU,MUSZ03
2018-01-06T00:00:00.000+08:00,CR,38258,352964,NT,NTSZ01
2018-01-06T00:00:00.000+08:00,CR,7979,73211,NT,NTSZ02
2018-01-06T00:00:00.000+08:00,CR,31481,156747,NT,NTSZ03
2018-01-06T00:00:00.000+08:00,CR,38406,585819,NT,NTSZ04
2018-01-06T00:00:00.000+08:00,CR,11151,18039,NT,NTSZ05
2018-01-06T00:00:00.000+08:00,CR,15327,116767,NT,NTSZ06
2018-01-06T00:00:00.000+08:00,CR,139323,1815916,NV,NVSZ01
2018-01-06T00:00:00.000+08:00,CR,107258,1191391,NV,NVSZ02
2018-01-06T00:00:00.000+08:00,CR,37974,366489,NV,NVSZ03
2018-01-06T00:00:00.000+08:00,CR,60588,233391,NV,NVSZ04
2018-01-06T00:00:00.000+08:00,CR,8042,53270,NV,NVSZ05
2018-01-06T00:00:00.000+08:00,CR,31848,467814,OR,ORSZ01
2018-01-06T00:00:00.000+08:00,CR,126027,1687458,OR,ORSZ02
2018-01-06T00:00:00.000+08:00,CR,127116,1296849,OR,ORSZ03
2018-01-06T00:00:00.000+08:00,CR,81797,828276,OT,OTSZ01
2018-01-06T00:00:00.000+08:00,CR,59819,128894,OT,OTSZ02
2018-01-06T00:00:00.000+08:00,CR,77008,800393,OT,OTSZ03
2018-01-06T00:00:00.000+08:00,CR,38622,263988,OT,OTSZ04
2018-01-06T00:00:00.000+08:00,CR,31832,382718,QT,QTSZ01
2018-01-06T00:00:00.000+08:00,CR,26023,401458,QT,QTSZ02
2018-01-06T00:00:00.000+08:00,CR,11024,159362,QT,QTSZ03
2018-01-06T00:00:00.000+08:00,CR,43261,336860,QT,QTSZ04
2018-01-06T00:00:00.000+08:00,CR,35459,555019,QT,QTSZ05
2018-01-06T00:00:00.000+08:00,CR,66115,847307,QT,QTSZ06
2018-01-06T00:00:00.000+08:00,CR,9999,85888,QT,QTSZ07
2018-01-06T00:00:00.000+08:00,CR,41213,400997,QT,QTSZ08
2018-01-06T00:00:00.000+08:00,CR,40401,364334,QT,QTSZ09
2018-01-06T00:00:00.000+08:00,CR,62965,502446,QT,QTSZ10
2018-01-06T00:00:00.000+08:00,CR,49082,691628,QT,QTSZ11
2018-01-06T00:00:00.000+08:00,CR,26039,167142,QT,QTSZ12
2018-01-06T00:00:00.000+08:00,CR,19100,303182,QT,QTSZ13
2018-01-06T00:00:00.000+08:00,CR,35799,486101,QT,QTSZ14
2018-01-06T00:00:00.000+08:00,CR,45068,818328,QT,QTSZ15
2018-01-06T00:00:00.000+08:00,CR,103422,767075,RC,RCSZ01
2018-01-06T00:00:00.000+08:00,CR,77374,575209,RC,RCSZ02
2018-01-06T00:00:00.000+08:00,CR,71515,408463,RC,RCSZ03
2018-01-06T00:00:00.000+08:00,CR,32976,177202,RC,RCSZ05
2018-01-06T00:00:00.000+08:00,CR,26576,97581,RC,RCSZ06
2018-01-06T00:00:00.000+08:00,CR,9077,185267,RC,RCSZ07
2018-01-06T00:00:00.000+08:00,CR,35089,402816,RC,RCSZ08
2018-01-06T00:00:00.000+08:00,CR,34123,211526,RC,RCSZ09
2018-01-06T00:00:00.000+08:00,CR,61448,477977,RC,RCSZ10
2018-01-06T00:00:00.000+08:00,CR,12893,211095,RV,RVSZ01
2018-01-06T00:00:00.000+08:00,CR,3645,6738,RV,RVSZ02
2018-01-06T00:00:00.000+08:00,CR,17967,313515,RV,RVSZ03
2018-01-06T00:00:00.000+08:00,CR,40,132,RV,RVSZ04
2018-01-06T00:00:00.000+08:00,CR,41947,680165,RV,RVSZ05
2018-01-06T00:00:00.000+08:00,CR,72214,1373711,SI,SISZ01
2018-01-06T00:00:00.000+08:00,CR,7835,46395,SI,SISZ02
2018-01-06T00:00:00.000+08:00,CR,30569,392841,SR,SRSZ01
2018-01-06T00:00:00.000+08:00,CR,66054,466517,SR,SRSZ02
2018-01-06T00:00:00.000+08:00,CR,22001,158339,SR,SRSZ03
2018-01-06T00:00:00.000+08:00,CR,24833,169974,SV,SVSZ01
2018-01-06T00:00:00.000+08:00,CR,52029,955827,TN,TNSZ01
2018-01-06T00:00:00.000+08:00,CR,33946,526080,TN,TNSZ02
2018-01-06T00:00:00.000+08:00,CR,64534,593622,TN,TNSZ03
2018-01-06T00:00:00.000+08:00,CR,47984,338724,TN,TNSZ04
2018-01-06T00:00:00.000+08:00,CR,61623,589527,TP,TPSZ01
2018-01-06T00:00:00.000+08:00,CR,80181,1172291,TP,TPSZ02
2018-01-06T00:00:00.000+08:00,CR,32118,335028,TP,TPSZ03
2018-01-06T00:00:00.000+08:00,CR,22696,323310,TP,TPSZ04
2018-01-06T00:00:00.000+08:00,CR,73590,382863,TP,TPSZ05
2018-01-06T00:00:00.000+08:00,CR,24959,359003,TP,TPSZ06
2018-01-06T00:00:00.000+08:00,CR,5804,88198,TP,TPSZ07
2018-01-06T00:00:00.000+08:00,CR,41839,593548,TP,TPSZ09
2018-01-06T00:00:00.000+08:00,CR,13994,19320,TP,TPSZ10
2018-01-06T00:00:00.000+08:00,CR,14352,16506,TP,TPSZ11
2018-01-06T00:00:00.000+08:00,CR,40515,703832,TP,TPSZ12
2018-01-07T00:00:00.000+08:00,CR,79111,990652,BM,BMSZ01
2018-01-07T00:00:00.000+08:00,CR,22756,321893,BM,BMSZ02
2018-01-07T00:00:00.000+08:00,CR,18841,117211,BM,BMSZ03
2018-01-07T00:00:00.000+08:00,CR,58077,446355,BM,BMSZ04
2018-01-07T00:00:00.000+08:00,CR,24274,281811,BM,BMSZ05
2018-01-07T00:00:00.000+08:00,CR,20604,177641,BM,BMSZ06
2018-01-07T00:00:00.000+08:00,CR,61838,851920,BM,BMSZ07
2018-01-07T00:00:00.000+08:00,CR,25187,414071,BM,BMSZ08
2018-01-07T00:00:00.000+08:00,CR,52176,710864,BM,BMSZ09
2018-01-07T00:00:00.000+08:00,CR,43832,380338,BM,BMSZ10
2018-01-07T00:00:00.000+08:00,CR,34066,308416,BM,BMSZ11
2018-01-07T00:00:00.000+08:00,CR,7506,58084,BM,BMSZ12
2018-01-07T00:00:00.000+08:00,CR,23865,489800,BM,BMSZ13
2018-01-07T00:00:00.000+08:00,CR,23188,339687,BM,BMSZ14
2018-01-07T00:00:00.000+08:00,CR,20370,318935,BM,BMSZ15
2018-01-07T00:00:00.000+08:00,CR,48620,514323,BM,BMSZ16
2018-01-07T00:00:00.000+08:00,CR,62838,458603,BM,BMSZ17
2018-01-07T00:00:00.000+08:00,CR,57290,1200531,BS,BSSZ01
2018-01-07T00:00:00.000+08:00,CR,51457,580457,BS,BSSZ02
2018-01-07T00:00:00.000+08:00,CR,109270,1048835,BS,BSSZ03
2018-01-07T00:00:00.000+08:00,CR,62776,1100220,BT,BTSZ01
2018-01-07T00:00:00.000+08:00,CR,22210,265415,BT,BTSZ02
2018-01-07T00:00:00.000+08:00,CR,18074,381237,BT,BTSZ03
2018-01-07T00:00:00.000+08:00,CR,17168,374171,BT,BTSZ04
2018-01-07T00:00:00.000+08:00,CR,67140,441234,BT,BTSZ05
2018-01-07T00:00:00.000+08:00,CR,56500,729598,BT,BTSZ06
2018-01-07T00:00:00.000+08:00,CR,26307,477093,BT,BTSZ07
2018-01-07T00:00:00.000+08:00,CR,24164,261630,BT,BTSZ08
2018-01-07T00:00:00.000+08:00,CR,120894,719122,DT,DTSZ01
2018-01-07T00:00:00.000+08:00,CR,107390,803002,DT,DTSZ02
2018-01-07T00:00:00.000+08:00,CR,83338,814717,DT,DTSZ03
2018-01-07T00:00:00.000+08:00,CR,12413,60040,DT,DTSZ04
2018-01-07T00:00:00.000+08:00,CR,49604,286223,DT,DTSZ05
2018-01-07T00:00:00.000+08:00,CR,33921,232101,DT,DTSZ06
2018-01-07T00:00:00.000+08:00,CR,4290,45860,DT,DTSZ07
2018-01-07T00:00:00.000+08:00,CR,32851,293867,DT,DTSZ08
2018-01-07T00:00:00.000+08:00,CR,23293,212109,DT,DTSZ09
2018-01-07T00:00:00.000+08:00,CR,19917,233623,DT,DTSZ10
2018-01-07T00:00:00.000+08:00,CR,16562,224037,DT,DTSZ11
2018-01-07T00:00:00.000+08:00,CR,63423,723767,DT,DTSZ12
2018-01-07T00:00:00.000+08:00,CR,55682,761334,GL,GLSZ01
2018-01-07T00:00:00.000+08:00,CR,44522,684813,GL,GLSZ02
2018-01-07T00:00:00.000+08:00,CR,96849,1192963,GL,GLSZ03
2018-01-07T00:00:00.000+08:00,CR,203753,4052593,GL,GLSZ04
2018-01-07T00:00:00.000+08:00,CR,135312,1903079,GL,GLSZ05
2018-01-07T00:00:00.000+08:00,CR,126357,1720899,KL,KLSZ01
2018-01-07T00:00:00.000+08:00,CR,34314,389482,KL,KLSZ02
2018-01-07T00:00:00.000+08:00,CR,18583,199845,KL,KLSZ03
2018-01-07T00:00:00.000+08:00,CR,37218,125925,KL,KLSZ04
2018-01-07T00:00:00.000+08:00,CR,85091,839525,KL,KLSZ05
2018-01-07T00:00:00.000+08:00,CR,134702,1240017,KL,KLSZ06
2018-01-07T00:00:00.000+08:00,CR,107760,972346,KL,KLSZ07
2018-01-07T00:00:00.000+08:00,CR,40628,323409,KL,KLSZ08
2018-01-07T00:00:00.000+08:00,CR,69721,790345,KL,KLSZ09
2018-01-07T00:00:00.000+08:00,CR,50629,209450,ME,MESZ01
2018-01-07T00:00:00.000+08:00,CR,37854,663588,MP,MPSZ01
2018-01-07T00:00:00.000+08:00,CR,44735,677997,MP,MPSZ02
2018-01-07T00:00:00.000+08:00,CR,78481,1550171,MP,MPSZ03
2018-01-07T00:00:00.000+08:00,CR,31334,141940,MS,MSSZ01
2018-01-07T00:00:00.000+08:00,CR,92563,359891,MU,MUSZ01
2018-01-07T00:00:00.000+08:00,CR,32220,172645,MU,MUSZ02
2018-01-07T00:00:00.000+08:00,CR,26464,192818,MU,MUSZ03
2018-01-07T00:00:00.000+08:00,CR,38106,341685,NT,NTSZ01
2018-01-07T00:00:00.000+08:00,CR,7187,71200,NT,NTSZ02
2018-01-07T00:00:00.000+08:00,CR,34248,160103,NT,NTSZ03
2018-01-07T00:00:00.000+08:00,CR,32704,550849,NT,NTSZ04
2018-01-07T00:00:00.000+08:00,CR,9594,15138,NT,NTSZ05
2018-01-07T00:00:00.000+08:00,CR,15224,111194,NT,NTSZ06
2018-01-07T00:00:00.000+08:00,CR,118938,1712740,NV,NVSZ01
2018-01-07T00:00:00.000+08:00,CR,101755,1119425,NV,NVSZ02
2018-01-07T00:00:00.000+08:00,CR,33496,342916,NV,NVSZ03
2018-01-07T00:00:00.000+08:00,CR,50494,208151,NV,NVSZ04
2018-01-07T00:00:00.000+08:00,CR,5623,43632,NV,NVSZ05
2018-01-07T00:00:00.000+08:00,CR,28557,429899,OR,ORSZ01
2018-01-07T00:00:00.000+08:00,CR,135419,1942646,OR,ORSZ02
2018-01-07T00:00:00.000+08:00,CR,118271,1182762,OR,ORSZ03
2018-01-07T00:00:00.000+08:00,CR,79753,788694,OT,OTSZ01
2018-01-07T00:00:00.000+08:00,CR,69370,157939,OT,OTSZ02
2018-01-07T00:00:00.000+08:00,CR,65189,723385,OT,OTSZ03
2018-01-07T00:00:00.000+08:00,CR,31012,227964,OT,OTSZ04
2018-01-07T00:00:00.000+08:00,CR,33772,374186,QT,QTSZ01
2018-01-07T00:00:00.000+08:00,CR,23841,396415,QT,QTSZ02
2018-01-07T00:00:00.000+08:00,CR,11000,165865,QT,QTSZ03
2018-01-07T00:00:00.000+08:00,CR,48361,358201,QT,QTSZ04
2018-01-01T00:00:00.000+08:00,NR,59697,252073,CC,CCSZ01
2018-01-01T00:00:00.000+08:00,NR,19549,307436,LK,LKSZ01
2018-01-01T00:00:00.000+08:00,NR,2581,4801,MD,MDSZ01
2018-01-01T00:00:00.000+08:00,NR,17929,77613,MD,MDSZ02
2018-01-01T00:00:00.000+08:00,NR,471,11822,MD,MDSZ03
2018-01-01T00:00:00.000+08:00,NR,12969,227468,SB,SBSZ01
2018-01-01T00:00:00.000+08:00,NR,12524,217484,SB,SBSZ02
2018-01-01T00:00:00.000+08:00,NR,46725,788276,SB,SBSZ03
2018-01-01T00:00:00.000+08:00,NR,38003,1230692,SB,SBSZ04
2018-01-01T00:00:00.000+08:00,NR,13130,235637,SB,SBSZ05
2018-01-01T00:00:00.000+08:00,NR,10672,195812,SB,SBSZ06
2018-01-01T00:00:00.000+08:00,NR,9053,243101,SB,SBSZ07
2018-01-01T00:00:00.000+08:00,NR,33311,775599,SB,SBSZ08
2018-01-01T00:00:00.000+08:00,NR,49927,817452,SB,SBSZ09
2018-01-01T00:00:00.000+08:00,NR,46201,1203659,SK,SKSZ01
2018-01-01T00:00:00.000+08:00,NR,24874,111561,SK,SKSZ02
2018-01-01T00:00:00.000+08:00,NR,28814,902312,SK,SKSZ03
2018-01-01T00:00:00.000+08:00,NR,26692,780457,SK,SKSZ04
2018-01-01T00:00:00.000+08:00,NR,15877,427114,SK,SKSZ05
2018-01-01T00:00:00.000+08:00,NR,11430,657833,SM,SMSZ01
2018-01-01T00:00:00.000+08:00,NR,14714,121900,WD,WDSZ01
2018-01-01T00:00:00.000+08:00,NR,54061,929945,WD,WDSZ02
2018-01-01T00:00:00.000+08:00,NR,101138,2622216,WD,WDSZ03
2018-01-01T00:00:00.000+08:00,NR,33201,875935,WD,WDSZ04
2018-01-01T00:00:00.000+08:00,NR,42975,711183,WD,WDSZ05
2018-01-01T00:00:00.000+08:00,NR,56900,971586,WD,WDSZ06
2018-01-01T00:00:00.000+08:00,NR,2822,26879,WD,WDSZ07
2018-01-01T00:00:00.000+08:00,NR,43637,876002,WD,WDSZ08
2018-01-01T00:00:00.000+08:00,NR,103293,1254959,WD,WDSZ09
2018-01-01T00:00:00.000+08:00,NR,24633,234487,YS,YSSZ01
2018-01-01T00:00:00.000+08:00,NR,52438,1259508,YS,YSSZ02
2018-01-01T00:00:00.000+08:00,NR,34036,993838,YS,YSSZ03
2018-01-01T00:00:00.000+08:00,NR,52492,1141879,YS,YSSZ04
2018-01-01T00:00:00.000+08:00,NR,36056,317828,YS,YSSZ05
2018-01-01T00:00:00.000+08:00,NR,5685,138317,YS,YSSZ06
2018-01-01T00:00:00.000+08:00,NR,40253,195249,YS,YSSZ07
2018-01-01T00:00:00.000+08:00,NR,11787,191175,YS,YSSZ08
2018-01-01T00:00:00.000+08:00,NR,70856,1449766,YS,YSSZ09
2018-01-02T00:00:00.000+08:00,NR,87849,306014,CC,CCSZ01
2018-01-02T00:00:00.000+08:00,NR,28281,326997,LK,LKSZ01
2018-01-02T00:00:00.000+08:00,NR,4901,14604,MD,MDSZ01
2018-01-02T00:00:00.000+08:00,NR,27761,118750,MD,MDSZ02
2018-01-02T00:00:00.000+08:00,NR,475,10784,MD,MDSZ03
2018-01-02T00:00:00.000+08:00,NR,14090,225559,SB,SBSZ01
2018-01-02T00:00:00.000+08:00,NR,13793,210614,SB,SBSZ02
2018-01-02T00:00:00.000+08:00,NR,54819,766233,SB,SBSZ03
2018-01-02T00:00:00.000+08:00,NR,47947,1114696,SB,SBSZ04
2018-01-02T00:00:00.000+08:00,NR,15097,239622,SB,SBSZ05
2018-01-02T00:00:00.000+08:00,NR,13612,256401,SB,SBSZ06
2018-01-02T00:00:00.000+08:00,NR,13277,335070,SB,SBSZ07
2018-01-02T00:00:00.000+08:00,NR,52975,963718,SB,SBSZ08
2018-01-02T00:00:00.000+08:00,NR,71904,954824,SB,SBSZ09
2018-01-02T00:00:00.000+08:00,NR,56874,950565,SK,SKSZ01
2018-01-02T00:00:00.000+08:00,NR,36079,101095,SK,SKSZ02
2018-01-02T00:00:00.000+08:00,NR,29523,659003,SK,SKSZ03
2018-01-02T00:00:00.000+08:00,NR,35338,745290,SK,SKSZ04
2018-01-02T00:00:00.000+08:00,NR,20609,385267,SK,SKSZ05
2018-01-02T00:00:00.000+08:00,NR,11425,403032,SM,SMSZ01
2018-01-02T00:00:00.000+08:00,NR,13134,109045,WD,WDSZ01
2018-01-02T00:00:00.000+08:00,NR,61784,897954,WD,WDSZ02
2018-01-02T00:00:00.000+08:00,NR,131467,2464711,WD,WDSZ03
2018-01-02T00:00:00.000+08:00,NR,47763,914184,WD,WDSZ04
2018-01-02T00:00:00.000+08:00,NR,50922,684117,WD,WDSZ05
2018-01-02T00:00:00.000+08:00,NR,74482,1063125,WD,WDSZ06
2018-01-02T00:00:00.000+08:00,NR,5728,74054,WD,WDSZ07
2018-01-02T00:00:00.000+08:00,NR,52188,773291,WD,WDSZ08
2018-01-02T00:00:00.000+08:00,NR,118064,1288432,WD,WDSZ09
2018-01-02T00:00:00.000+08:00,NR,22953,264377,YS,YSSZ01
2018-01-02T00:00:00.000+08:00,NR,63817,1291665,YS,YSSZ02
2018-01-02T00:00:00.000+08:00,NR,41210,930523,YS,YSSZ03
2018-01-02T00:00:00.000+08:00,NR,62911,1075617,YS,YSSZ04
2018-01-02T00:00:00.000+08:00,NR,48965,321129,YS,YSSZ05
2018-01-02T00:00:00.000+08:00,NR,7551,140848,YS,YSSZ06
2018-01-02T00:00:00.000+08:00,NR,65945,294866,YS,YSSZ07
2018-01-02T00:00:00.000+08:00,NR,14595,183258,YS,YSSZ08
2018-01-02T00:00:00.000+08:00,NR,78542,1389933,YS,YSSZ09
2018-01-03T00:00:00.000+08:00,NR,95994,301459,CC,CCSZ01
2018-01-03T00:00:00.000+08:00,NR,30984,361500,LK,LKSZ01
2018-01-03T00:00:00.000+08:00,NR,5022,14855,MD,MDSZ01
2018-01-03T00:00:00.000+08:00,NR,29280,127941,MD,MDSZ02
2018-01-03T00:00:00.000+08:00,NR,522,11089,MD,MDSZ03
2018-01-03T00:00:00.000+08:00,NR,14702,229921,SB,SBSZ01
2018-01-03T00:00:00.000+08:00,NR,16953,217841,SB,SBSZ02
2018-01-03T00:00:00.000+08:00,NR,55216,753746,SB,SBSZ03
2018-01-03T00:00:00.000+08:00,NR,49059,1110947,SB,SBSZ04
2018-01-03T00:00:00.000+08:00,NR,15410,246318,SB,SBSZ05
2018-01-03T00:00:00.000+08:00,NR,13632,266236,SB,SBSZ06
2018-01-03T00:00:00.000+08:00,NR,13638,341249,SB,SBSZ07
2018-01-03T00:00:00.000+08:00,NR,51212,995019,SB,SBSZ08
2018-01-03T00:00:00.000+08:00,NR,73980,978102,SB,SBSZ09
2018-01-03T00:00:00.000+08:00,NR,58689,963812,SK,SKSZ01
2018-01-03T00:00:00.000+08:00,NR,39334,107083,SK,SKSZ02
2018-01-03T00:00:00.000+08:00,NR,29615,650043,SK,SKSZ03
2018-01-03T00:00:00.000+08:00,NR,34584,738341,SK,SKSZ04
2018-01-03T00:00:00.000+08:00,NR,20485,373791,SK,SKSZ05
2018-01-03T00:00:00.000+08:00,NR,11368,394583,SM,SMSZ01
2018-01-03T00:00:00.000+08:00,NR,12933,107302,WD,WDSZ01
2018-01-03T00:00:00.000+08:00,NR,62483,901988,WD,WDSZ02
2018-01-03T00:00:00.000+08:00,NR,132026,2479392,WD,WDSZ03
2018-01-03T00:00:00.000+08:00,NR,50613,906320,WD,WDSZ04
2018-01-03T00:00:00.000+08:00,NR,54737,703304,WD,WDSZ05
2018-01-03T00:00:00.000+08:00,NR,76143,1073021,WD,WDSZ06
2018-01-03T00:00:00.000+08:00,NR,5893,78727,WD,WDSZ07
2018-01-03T00:00:00.000+08:00,NR,54105,782214,WD,WDSZ08
2018-01-03T00:00:00.000+08:00,NR,116296,1280217,WD,WDSZ09
2018-01-03T00:00:00.000+08:00,NR,23630,273614,YS,YSSZ01
2018-01-03T00:00:00.000+08:00,NR,63314,1302056,YS,YSSZ02
2018-01-03T00:00:00.000+08:00,NR,42927,932560,YS,YSSZ03
2018-01-03T00:00:00.000+08:00,NR,65363,1083298,YS,YSSZ04
2018-01-03T00:00:00.000+08:00,NR,49753,324949,YS,YSSZ05
2018-01-03T00:00:00.000+08:00,NR,7997,140223,YS,YSSZ06
2018-01-03T00:00:00.000+08:00,NR,67293,302368,YS,YSSZ07
2018-01-03T00:00:00.000+08:00,NR,15679,172188,YS,YSSZ08
2018-01-03T00:00:00.000+08:00,NR,76822,1397899,YS,YSSZ09
2018-01-04T00:00:00.000+08:00,NR,99116,310400,CC,CCSZ01
2018-01-04T00:00:00.000+08:00,NR,32674,368427,LK,LKSZ01
2018-01-04T00:00:00.000+08:00,NR,5090,15588,MD,MDSZ01
2018-01-04T00:00:00.000+08:00,NR,28353,130644,MD,MDSZ02
2018-01-04T00:00:00.000+08:00,NR,490,10944,MD,MDSZ03
2018-01-04T00:00:00.000+08:00,NR,16068,245437,SB,SBSZ01
2018-01-04T00:00:00.000+08:00,NR,16316,218433,SB,SBSZ02
2018-01-04T00:00:00.000+08:00,NR,53390,755556,SB,SBSZ03
2018-01-04T00:00:00.000+08:00,NR,48614,1105797,SB,SBSZ04
2018-01-04T00:00:00.000+08:00,NR,16045,243867,SB,SBSZ05
2018-01-04T00:00:00.000+08:00,NR,14305,264711,SB,SBSZ06
2018-01-04T00:00:00.000+08:00,NR,13815,343904,SB,SBSZ07
2018-01-04T00:00:00.000+08:00,NR,56120,1001051,SB,SBSZ08
2018-01-04T00:00:00.000+08:00,NR,71456,978537,SB,SBSZ09
2018-01-04T00:00:00.000+08:00,NR,58339,966676,SK,SKSZ01
2018-01-04T00:00:00.000+08:00,NR,37241,104004,SK,SKSZ02
2018-01-04T00:00:00.000+08:00,NR,29645,655650,SK,SKSZ03
2018-01-04T00:00:00.000+08:00,NR,34929,744470,SK,SKSZ04
2018-01-04T00:00:00.000+08:00,NR,20335,378775,SK,SKSZ05
2018-01-04T00:00:00.000+08:00,NR,11420,391057,SM,SMSZ01
2018-01-04T00:00:00.000+08:00,NR,12542,108880,WD,WDSZ01
2018-01-04T00:00:00.000+08:00,NR,62053,910760,WD,WDSZ02
2018-01-04T00:00:00.000+08:00,NR,132014,2484045,WD,WDSZ03
2018-01-04T00:00:00.000+08:00,NR,48877,913483,WD,WDSZ04
2018-01-04T00:00:00.000+08:00,NR,57249,717269,WD,WDSZ05
2018-01-04T00:00:00.000+08:00,NR,77744,1080567,WD,WDSZ06
2018-01-04T00:00:00.000+08:00,NR,6232,82189,WD,WDSZ07
2018-01-04T00:00:00.000+08:00,NR,53509,779973,WD,WDSZ08
2018-01-04T00:00:00.000+08:00,NR,119794,1283822,WD,WDSZ09
2018-01-04T00:00:00.000+08:00,NR,24023,270768,YS,YSSZ01
2018-01-01T00:00:00.000+08:00,NER,18581,139460,AM,AMSZ01
2018-01-01T00:00:00.000+08:00,NER,54853,860506,AM,AMSZ02
2018-01-01T00:00:00.000+08:00,NER,45849,847657,AM,AMSZ03
2018-01-01T00:00:00.000+08:00,NER,40090,659613,AM,AMSZ04
2018-01-01T00:00:00.000+08:00,NER,23459,521342,AM,AMSZ05
2018-01-01T00:00:00.000+08:00,NER,22908,635168,AM,AMSZ06
2018-01-01T00:00:00.000+08:00,NER,14589,213941,AM,AMSZ07
2018-01-01T00:00:00.000+08:00,NER,28011,528915,AM,AMSZ08
2018-01-01T00:00:00.000+08:00,NER,23891,498076,AM,AMSZ09
2018-01-01T00:00:00.000+08:00,NER,49259,354668,AM,AMSZ10
2018-01-01T00:00:00.000+08:00,NER,13793,21900,AM,AMSZ11
2018-01-01T00:00:00.000+08:00,NER,34856,259517,AM,AMSZ12
2018-01-01T00:00:00.000+08:00,NER,22367,104197,HG,HGSZ01
2018-01-01T00:00:00.000+08:00,NER,45522,882086,HG,HGSZ02
2018-01-01T00:00:00.000+08:00,NER,27475,599910,HG,HGSZ03
2018-01-01T00:00:00.000+08:00,NER,54922,1371219,HG,HGSZ04
2018-01-01T00:00:00.000+08:00,NER,48431,988740,HG,HGSZ05
2018-01-01T00:00:00.000+08:00,NER,5674,124664,HG,HGSZ06
2018-01-01T00:00:00.000+08:00,NER,70330,1614221,HG,HGSZ07
2018-01-01T00:00:00.000+08:00,NER,63369,1112181,HG,HGSZ08
2018-01-01T00:00:00.000+08:00,NER,12585,19448,HG,HGSZ09
2018-01-01T00:00:00.000+08:00,NER,8759,88058,NE,NESZ01
2018-01-01T00:00:00.000+08:00,NER,21634,605614,PG,PGSZ01
2018-01-01T00:00:00.000+08:00,NER,29587,402875,PG,PGSZ02
2018-01-01T00:00:00.000+08:00,NER,52294,925574,PG,PGSZ03
2018-01-01T00:00:00.000+08:00,NER,50632,1333839,PG,PGSZ04
