timestamp,discrete_visit_planningarea,hyperUnique_unique_agents,longSum_total_records,discrete_visit_planningregion,discrete_visit_subzone
2018-01-02T00:00:00.000+08:00,WR,13057,154880,BP,BPSZ06
2018-01-02T00:00:00.000+08:00,WR,11533,69406,BP,BPSZ07
2018-01-02T00:00:00.000+08:00,WR,32744,482317,CK,CKSZ01
2018-01-02T00:00:00.000+08:00,WR,27929,542703,CK,CKSZ02
2018-01-02T00:00:00.000+08:00,WR,40032,621028,CK,CKSZ03
2018-01-02T00:00:00.000+08:00,WR,55451,612922,CK,CKSZ04
2018-01-02T00:00:00.000+08:00,WR,55598,944949,CK,CKSZ05
2018-01-02T00:00:00.000+08:00,WR,43091,782569,CK,CKSZ06
2018-01-02T00:00:00.000+08:00,WR,40125,619674,CL,CLSZ01
2018-01-02T00:00:00.000+08:00,WR,33114,276415,CL,CLSZ02
2018-01-02T00:00:00.000+08:00,WR,9493,99163,CL,CLSZ03
2018-01-02T00:00:00.000+08:00,WR,70947,856205,CL,CLSZ04
2018-01-02T00:00:00.000+08:00,WR,4909,94295,CL,CLSZ05
2018-01-02T00:00:00.000+08:00,WR,75083,609503,CL,CLSZ06
2018-01-02T00:00:00.000+08:00,WR,40563,365395,CL,CLSZ07
2018-01-02T00:00:00.000+08:00,WR,47399,623947,CL,CLSZ08
2018-01-02T00:00:00.000+08:00,WR,15285,229603,CL,CLSZ09
2018-01-02T00:00:00.000+08:00,WR,60980,520316,JE,JESZ01
2018-01-02T00:00:00.000+08:00,WR,53681,670784,JE,JESZ02
2018-01-02T00:00:00.000+08:00,WR,57252,565622,JE,JESZ03
2018-01-02T00:00:00.000+08:00,WR,55574,363344,JE,JESZ04
2018-01-02T00:00:00.000+08:00,WR,54463,519669,JE,JESZ05
2018-01-02T00:00:00.000+08:00,WR,38079,342707,JE,JESZ06
2018-01-02T00:00:00.000+08:00,WR,50949,1152205,JE,JESZ07
2018-01-02T00:00:00.000+08:00,WR,48007,567069,JE,JESZ08
2018-01-02T00:00:00.000+08:00,WR,10487,138977,JE,JESZ09
2018-01-02T00:00:00.000+08:00,WR,40053,596896,JE,JESZ10
2018-01-02T00:00:00.000+08:00,WR,37259,374788,JW,JWSZ01
2018-01-02T00:00:00.000+08:00,WR,67234,882563,JW,JWSZ02
2018-01-02T00:00:00.000+08:00,WR,76460,1371607,JW,JWSZ03
2018-01-02T00:00:00.000+08:00,WR,85263,1308199,JW,JWSZ04
2018-01-02T00:00:00.000+08:00,WR,27938,246444,JW,JWSZ05
2018-01-02T00:00:00.000+08:00,WR,67646,969149,JW,JWSZ06
2018-01-02T00:00:00.000+08:00,WR,3110,25850,JW,JWSZ07
2018-01-02T00:00:00.000+08:00,WR,94095,1821164,JW,JWSZ08
2018-01-02T00:00:00.000+08:00,WR,119471,2054580,JW,JWSZ09
2018-01-02T00:00:00.000+08:00,WR,97953,909172,PN,PNSZ01
2018-01-02T00:00:00.000+08:00,WR,31937,579867,PN,PNSZ02
2018-01-02T00:00:00.000+08:00,WR,41699,387276,PN,PNSZ03
2018-01-02T00:00:00.000+08:00,WR,14140,249400,PN,PNSZ04
2018-01-02T00:00:00.000+08:00,WR,23817,584677,PN,PNSZ05
2018-01-02T00:00:00.000+08:00,WR,4088,25605,TH,THSZ01
2018-01-02T00:00:00.000+08:00,WR,4440,18068,TS,TSSZ01
2018-01-02T00:00:00.000+08:00,WR,67337,939577,TS,TSSZ02
2018-01-02T00:00:00.000+08:00,WR,44063,748923,TS,TSSZ03
2018-01-02T00:00:00.000+08:00,WR,43139,741145,TS,TSSZ04
2018-01-02T00:00:00.000+08:00,WR,58664,1409470,TS,TSSZ05
2018-01-02T00:00:00.000+08:00,WR,50899,2038222,TS,TSSZ06
2018-01-02T00:00:00.000+08:00,WR,85316,1792080,WC,WCSZ01
2018-01-02T00:00:00.000+08:00,WR,64722,1468037,WI,WISZ01
2018-01-02T00:00:00.000+08:00,WR,859,12762,WI,WISZ02
2018-01-03T00:00:00.000+08:00,WR,40072,337713,BK,BKSZ01
2018-01-03T00:00:00.000+08:00,WR,40167,751036,BK,BKSZ02
2018-01-03T00:00:00.000+08:00,WR,11657,206433,BK,BKSZ04
2018-01-03T00:00:00.000+08:00,WR,26071,561387,BK,BKSZ05
2018-01-03T00:00:00.000+08:00,WR,38919,445025,BK,BKSZ06
2018-01-03T00:00:00.000+08:00,WR,73287,806882,BK,BKSZ07
2018-01-03T00:00:00.000+08:00,WR,27435,445612,BK,BKSZ08
2018-01-03T00:00:00.000+08:00,WR,67096,889196,BK,BKSZ09
2018-01-03T00:00:00.000+08:00,WR,61729,441798,BL,BLSZ01
2018-01-03T00:00:00.000+08:00,WR,54393,541646,BL,BLSZ02
2018-01-03T00:00:00.000+08:00,WR,30328,374273,BL,BLSZ03
2018-01-03T00:00:00.000+08:00,WR,15328,190354,BL,BLSZ04
2018-01-03T00:00:00.000+08:00,WR,34061,398135,BP,BPSZ01
2018-01-03T00:00:00.000+08:00,WR,33645,581156,BP,BPSZ02
2018-01-03T00:00:00.000+08:00,WR,34830,435814,BP,BPSZ03
2018-01-03T00:00:00.000+08:00,WR,83334,653125,BP,BPSZ04
2018-01-03T00:00:00.000+08:00,WR,37781,553808,BP,BPSZ05
2018-01-03T00:00:00.000+08:00,WR,13096,154378,BP,BPSZ06
2018-01-03T00:00:00.000+08:00,WR,11409,69320,BP,BPSZ07
2018-01-03T00:00:00.000+08:00,WR,31223,482444,CK,CKSZ01
2018-01-03T00:00:00.000+08:00,WR,27971,542358,CK,CKSZ02
2018-01-03T00:00:00.000+08:00,WR,39902,624783,CK,CKSZ03
2018-01-03T00:00:00.000+08:00,WR,53282,603265,CK,CKSZ04
2018-01-03T00:00:00.000+08:00,WR,54744,937070,CK,CKSZ05
2018-01-03T00:00:00.000+08:00,WR,44049,769530,CK,CKSZ06
2018-01-03T00:00:00.000+08:00,WR,39297,617724,CL,CLSZ01
2018-01-03T00:00:00.000+08:00,WR,31990,279584,CL,CLSZ02
2018-01-03T00:00:00.000+08:00,WR,9808,99256,CL,CLSZ03
2018-01-03T00:00:00.000+08:00,WR,69293,864240,CL,CLSZ04
2018-01-03T00:00:00.000+08:00,WR,5133,92051,CL,CLSZ05
2018-01-03T00:00:00.000+08:00,WR,76942,618265,CL,CLSZ06
2018-01-03T00:00:00.000+08:00,WR,42260,368180,CL,CLSZ07
2018-01-03T00:00:00.000+08:00,WR,50603,635388,CL,CLSZ08
2018-01-03T00:00:00.000+08:00,WR,16652,239883,CL,CLSZ09
2018-01-03T00:00:00.000+08:00,WR,60768,519491,JE,JESZ01
2018-01-03T00:00:00.000+08:00,WR,54953,672914,JE,JESZ02
2018-01-03T00:00:00.000+08:00,WR,58663,573190,JE,JESZ03
2018-01-03T00:00:00.000+08:00,WR,54165,366494,JE,JESZ04
2018-01-03T00:00:00.000+08:00,WR,55785,533948,JE,JESZ05
2018-01-03T00:00:00.000+08:00,WR,39708,352354,JE,JESZ06
2018-01-03T00:00:00.000+08:00,WR,51808,1129245,JE,JESZ07
2018-01-03T00:00:00.000+08:00,WR,51604,574769,JE,JESZ08
2018-01-03T00:00:00.000+08:00,WR,10078,135760,JE,JESZ09
2018-01-03T00:00:00.000+08:00,WR,40288,617607,JE,JESZ10
2018-01-03T00:00:00.000+08:00,WR,38443,380364,JW,JWSZ01
2018-01-03T00:00:00.000+08:00,WR,68143,885878,JW,JWSZ02
2018-01-03T00:00:00.000+08:00,WR,78417,1373242,JW,JWSZ03
2018-01-03T00:00:00.000+08:00,WR,83630,1314442,JW,JWSZ04
2018-01-03T00:00:00.000+08:00,WR,29109,251559,JW,JWSZ05
2018-01-03T00:00:00.000+08:00,WR,68240,976397,JW,JWSZ06
2018-01-03T00:00:00.000+08:00,WR,3106,27684,JW,JWSZ07
2018-01-03T00:00:00.000+08:00,WR,96480,1826430,JW,JWSZ08
2018-01-03T00:00:00.000+08:00,WR,114499,2051830,JW,JWSZ09
2018-01-03T00:00:00.000+08:00,WR,97613,955315,PN,PNSZ01
2018-01-03T00:00:00.000+08:00,WR,33980,607682,PN,PNSZ02
2018-01-03T00:00:00.000+08:00,WR,46701,409860,PN,PNSZ03
2018-01-03T00:00:00.000+08:00,WR,14865,258012,PN,PNSZ04
2018-01-03T00:00:00.000+08:00,WR,24682,603572,PN,PNSZ05
2018-01-03T00:00:00.000+08:00,WR,4246,25435,TH,THSZ01
2018-01-03T00:00:00.000+08:00,WR,4593,19038,TS,TSSZ01
2018-01-03T00:00:00.000+08:00,WR,65125,939184,TS,TSSZ02
2018-01-03T00:00:00.000+08:00,WR,45811,788819,TS,TSSZ03
2018-01-03T00:00:00.000+08:00,WR,44967,767140,TS,TSSZ04
2018-01-03T00:00:00.000+08:00,WR,57862,1424037,TS,TSSZ05
2018-01-03T00:00:00.000+08:00,WR,51318,2048767,TS,TSSZ06
2018-01-03T00:00:00.000+08:00,WR,89797,1825295,WC,WCSZ01
2018-01-03T00:00:00.000+08:00,WR,63833,1534262,WI,WISZ01
2018-01-03T00:00:00.000+08:00,WR,863,13042,WI,WISZ02
2018-01-05T00:00:00.000+08:00,WR,44985,336817,BK,BKSZ01
2018-01-05T00:00:00.000+08:00,WR,39772,735467,BK,BKSZ02
2018-01-05T00:00:00.000+08:00,WR,11919,204757,BK,BKSZ04
2018-01-05T00:00:00.000+08:00,WR,25381,561138,BK,BKSZ05
2018-01-05T00:00:00.000+08:00,WR,41823,447856,BK,BKSZ06
2018-01-05T00:00:00.000+08:00,WR,74176,799409,BK,BKSZ07
2018-01-05T00:00:00.000+08:00,WR,28284,443135,BK,BKSZ08
2018-01-05T00:00:00.000+08:00,WR,67736,882475,BK,BKSZ09
2018-01-05T00:00:00.000+08:00,WR,53978,347605,BL,BLSZ01
2018-01-05T00:00:00.000+08:00,WR,60526,571219,BL,BLSZ02
2018-01-05T00:00:00.000+08:00,WR,29954,367604,BL,BLSZ03
2018-01-05T00:00:00.000+08:00,WR,15205,193425,BL,BLSZ04
2018-01-05T00:00:00.000+08:00,WR,35686,396028,BP,BPSZ01
2018-01-05T00:00:00.000+08:00,WR,34717,570669,BP,BPSZ02
2018-01-05T00:00:00.000+08:00,WR,35143,424023,BP,BPSZ03
2018-01-05T00:00:00.000+08:00,WR,88495,656114,BP,BPSZ04
2018-01-05T00:00:00.000+08:00,WR,37453,540039,BP,BPSZ05
2018-01-05T00:00:00.000+08:00,WR,13045,154871,BP,BPSZ06
2018-01-05T00:00:00.000+08:00,WR,12115,69069,BP,BPSZ07
2018-01-05T00:00:00.000+08:00,WR,34013,472731,CK,CKSZ01
2018-01-05T00:00:00.000+08:00,WR,28627,536292,CK,CKSZ02
2018-01-05T00:00:00.000+08:00,WR,41260,619603,CK,CKSZ03
2018-01-05T00:00:00.000+08:00,WR,55451,599409,CK,CKSZ04
2018-01-05T00:00:00.000+08:00,WR,56369,922392,CK,CKSZ05
2018-01-05T00:00:00.000+08:00,WR,44044,771248,CK,CKSZ06
2018-01-05T00:00:00.000+08:00,WR,41253,619639,CL,CLSZ01
2018-01-05T00:00:00.000+08:00,WR,36435,283034,CL,CLSZ02
2018-01-05T00:00:00.000+08:00,WR,10647,99284,CL,CLSZ03
2018-01-05T00:00:00.000+08:00,WR,68850,849393,CL,CLSZ04
2018-01-05T00:00:00.000+08:00,WR,5081,94119,CL,CLSZ05
2018-01-05T00:00:00.000+08:00,WR,89722,651845,CL,CLSZ06
2018-01-05T00:00:00.000+08:00,WR,43733,378907,CL,CLSZ07
2018-01-05T00:00:00.000+08:00,WR,48893,628559,CL,CLSZ08
2018-01-05T00:00:00.000+08:00,WR,16466,240326,CL,CLSZ09
2018-01-05T00:00:00.000+08:00,WR,67149,521671,JE,JESZ01
2018-01-05T00:00:00.000+08:00,WR,57569,665014,JE,JESZ02
2018-01-05T00:00:00.000+08:00,WR,59746,586200,JE,JESZ03
2018-01-05T00:00:00.000+08:00,WR,57067,352904,JE,JESZ04
2018-01-05T00:00:00.000+08:00,WR,60314,583695,JE,JESZ05
2018-01-05T00:00:00.000+08:00,WR,39347,353873,JE,JESZ06
2018-01-05T00:00:00.000+08:00,WR,71159,1289601,JE,JESZ07
2018-01-05T00:00:00.000+08:00,WR,51052,568659,JE,JESZ08
2018-01-05T00:00:00.000+08:00,WR,10431,133558,JE,JESZ09
2018-01-05T00:00:00.000+08:00,WR,42298,599577,JE,JESZ10
2018-01-05T00:00:00.000+08:00,WR,39691,376466,JW,JWSZ01
2018-01-05T00:00:00.000+08:00,WR,72270,891275,JW,JWSZ02
2018-01-05T00:00:00.000+08:00,WR,80258,1359281,JW,JWSZ03
2018-01-05T00:00:00.000+08:00,WR,87202,1290859,JW,JWSZ04
2018-01-05T00:00:00.000+08:00,WR,29931,258719,JW,JWSZ05
2018-01-05T00:00:00.000+08:00,WR,73374,1004426,JW,JWSZ06
2018-01-05T00:00:00.000+08:00,WR,3422,26877,JW,JWSZ07
2018-01-05T00:00:00.000+08:00,WR,97439,1790764,JW,JWSZ08
2018-01-05T00:00:00.000+08:00,WR,122693,2077549,JW,JWSZ09
2018-01-05T00:00:00.000+08:00,WR,108379,975430,PN,PNSZ01
2018-01-05T00:00:00.000+08:00,WR,36175,604457,PN,PNSZ02
2018-01-05T00:00:00.000+08:00,WR,47814,416397,PN,PNSZ03
2018-01-05T00:00:00.000+08:00,WR,15683,262942,PN,PNSZ04
2018-01-05T00:00:00.000+08:00,WR,25635,589806,PN,PNSZ05
2018-01-05T00:00:00.000+08:00,WR,4454,25425,TH,THSZ01
2018-01-05T00:00:00.000+08:00,WR,4516,19580,TS,TSSZ01
2018-01-05T00:00:00.000+08:00,WR,73574,1008827,TS,TSSZ02
2018-01-05T00:00:00.000+08:00,WR,43594,739036,TS,TSSZ03
2018-01-05T00:00:00.000+08:00,WR,45862,769210,TS,TSSZ04
2018-01-05T00:00:00.000+08:00,WR,58988,1420559,TS,TSSZ05
2018-01-05T00:00:00.000+08:00,WR,53332,2061670,TS,TSSZ06
2018-01-05T00:00:00.000+08:00,WR,94831,1838009,WC,WCSZ01
2018-01-05T00:00:00.000+08:00,WR,65965,1552581,WI,WISZ01
2018-01-05T00:00:00.000+08:00,WR,887,12867,WI,WISZ02
2018-01-06T00:00:00.000+08:00,WR,41251,346295,BK,BKSZ01
2018-01-06T00:00:00.000+08:00,WR,40037,791913,BK,BKSZ02
2018-01-06T00:00:00.000+08:00,WR,11638,225030,BK,BKSZ04
2018-01-06T00:00:00.000+08:00,WR,24801,626681,BK,BKSZ05
2018-01-06T00:00:00.000+08:00,WR,40156,482513,BK,BKSZ06
2018-01-06T00:00:00.000+08:00,WR,70787,840848,BK,BKSZ07
2018-01-06T00:00:00.000+08:00,WR,29061,499315,BK,BKSZ08
2018-01-06T00:00:00.000+08:00,WR,61259,833362,BK,BKSZ09
2018-01-06T00:00:00.000+08:00,WR,47868,365626,BL,BLSZ01
2018-01-06T00:00:00.000+08:00,WR,42715,439135,BL,BLSZ02
2018-01-06T00:00:00.000+08:00,WR,19382,254225,BL,BLSZ03
2018-01-06T00:00:00.000+08:00,WR,10657,122224,BL,BLSZ04
2018-01-06T00:00:00.000+08:00,WR,34355,422699,BP,BPSZ01
2018-01-06T00:00:00.000+08:00,WR,35390,634979,BP,BPSZ02
2018-01-06T00:00:00.000+08:00,WR,35300,479519,BP,BPSZ03
2018-01-06T00:00:00.000+08:00,WR,89652,696449,BP,BPSZ04
2018-01-06T00:00:00.000+08:00,WR,37263,555659,BP,BPSZ05
2018-01-01T00:00:00.000+08:00,ER,76766,2256239,BD,BDSZ01
2018-01-01T00:00:00.000+08:00,ER,27968,543293,BD,BDSZ02
2018-01-01T00:00:00.000+08:00,ER,62330,1262994,BD,BDSZ03
2018-01-01T00:00:00.000+08:00,ER,112486,2435084,BD,BDSZ04
2018-01-01T00:00:00.000+08:00,ER,79718,1665677,BD,BDSZ05
2018-01-01T00:00:00.000+08:00,ER,75349,1486507,BD,BDSZ06
2018-01-01T00:00:00.000+08:00,ER,21507,253838,BD,BDSZ07
2018-01-01T00:00:00.000+08:00,ER,39960,358559,BD,BDSZ08
2018-01-01T00:00:00.000+08:00,ER,6106,48114,CB,CBSZ01
2018-01-01T00:00:00.000+08:00,ER,14695,187520,CH,CHSZ01
2018-01-01T00:00:00.000+08:00,ER,38671,460875,CH,CHSZ02
2018-01-01T00:00:00.000+08:00,ER,156063,2500369,CH,CHSZ03
2018-01-01T00:00:00.000+08:00,ER,27003,182939,PL,PLSZ01
2018-01-01T00:00:00.000+08:00,ER,22869,286682,PL,PLSZ02
2018-01-01T00:00:00.000+08:00,ER,18182,140863,PL,PLSZ03
2018-01-01T00:00:00.000+08:00,ER,13300,175967,PL,PLSZ04
2018-01-01T00:00:00.000+08:00,ER,8897,68595,PL,PLSZ05
2018-01-01T00:00:00.000+08:00,ER,16524,137275,PR,PRSZ01
2018-01-01T00:00:00.000+08:00,ER,36765,803548,PR,PRSZ02
2018-01-01T00:00:00.000+08:00,ER,45078,999354,PR,PRSZ03
2018-01-01T00:00:00.000+08:00,ER,12147,242874,PR,PRSZ04
2018-01-01T00:00:00.000+08:00,ER,52056,1398084,PR,PRSZ05
2018-01-01T00:00:00.000+08:00,ER,14216,285742,PR,PRSZ06
2018-01-01T00:00:00.000+08:00,ER,1046,32098,PR,PRSZ07
2018-01-01T00:00:00.000+08:00,ER,9986,315919,PR,PRSZ08
2018-01-01T00:00:00.000+08:00,ER,7772,46340,TM,TMSZ01
2018-01-01T00:00:00.000+08:00,ER,119565,2980726,TM,TMSZ02
2018-01-01T00:00:00.000+08:00,ER,75846,2096217,TM,TMSZ03
2018-01-01T00:00:00.000+08:00,ER,93999,1710955,TM,TMSZ04
2018-01-01T00:00:00.000+08:00,ER,83751,843338,TM,TMSZ05
2018-01-02T00:00:00.000+08:00,ER,103014,2103480,BD,BDSZ01
2018-01-02T00:00:00.000+08:00,ER,33187,507015,BD,BDSZ02
2018-01-02T00:00:00.000+08:00,ER,71277,1267047,BD,BDSZ03
2018-01-02T00:00:00.000+08:00,ER,134958,2375364,BD,BDSZ04
2018-01-02T00:00:00.000+08:00,ER,88611,1679162,BD,BDSZ05
2018-01-02T00:00:00.000+08:00,ER,92174,1493921,BD,BDSZ06
2018-01-02T00:00:00.000+08:00,ER,18544,202460,BD,BDSZ07
2018-01-02T00:00:00.000+08:00,ER,53197,379698,BD,BDSZ08
2018-01-02T00:00:00.000+08:00,ER,9515,86333,CB,CBSZ01
2018-01-02T00:00:00.000+08:00,ER,12501,150957,CH,CHSZ01
2018-01-02T00:00:00.000+08:00,ER,49726,652964,CH,CHSZ02
2018-01-02T00:00:00.000+08:00,ER,178736,3108349,CH,CHSZ03
2018-01-02T00:00:00.000+08:00,ER,35216,231235,PL,PLSZ01
2018-01-02T00:00:00.000+08:00,ER,33400,283165,PL,PLSZ02
2018-01-02T00:00:00.000+08:00,ER,26611,174147,PL,PLSZ03
2018-01-02T00:00:00.000+08:00,ER,20521,218012,PL,PLSZ04
2018-01-02T00:00:00.000+08:00,ER,19366,149407,PL,PLSZ05
2018-01-02T00:00:00.000+08:00,ER,26596,187963,PR,PRSZ01
2018-01-02T00:00:00.000+08:00,ER,45495,755495,PR,PRSZ02
2018-01-02T00:00:00.000+08:00,ER,53698,972306,PR,PRSZ03
2018-01-02T00:00:00.000+08:00,ER,8643,185910,PR,PRSZ04
2018-01-02T00:00:00.000+08:00,ER,61865,1298916,PR,PRSZ05
2018-01-02T00:00:00.000+08:00,ER,22361,432651,PR,PRSZ06
2018-01-02T00:00:00.000+08:00,ER,1457,34895,PR,PRSZ07
2018-01-02T00:00:00.000+08:00,ER,11125,276288,PR,PRSZ08
2018-01-02T00:00:00.000+08:00,ER,4208,37395,TM,TMSZ01
2018-01-02T00:00:00.000+08:00,ER,134536,2880313,TM,TMSZ02
2018-01-02T00:00:00.000+08:00,ER,94912,2077052,TM,TMSZ03
2018-01-02T00:00:00.000+08:00,ER,123923,1832729,TM,TMSZ04
2018-01-02T00:00:00.000+08:00,ER,119599,1487350,TM,TMSZ05
2018-01-03T00:00:00.000+08:00,ER,101840,2101802,BD,BDSZ01
2018-01-03T00:00:00.000+08:00,ER,32608,511983,BD,BDSZ02
2018-01-03T00:00:00.000+08:00,ER,72306,1281166,BD,BDSZ03
2018-01-03T00:00:00.000+08:00,ER,134043,2393780,BD,BDSZ04
2018-01-03T00:00:00.000+08:00,ER,91344,1700352,BD,BDSZ05
2018-01-03T00:00:00.000+08:00,ER,91255,1504081,BD,BDSZ06
2018-01-03T00:00:00.000+08:00,ER,19802,206585,BD,BDSZ07
2018-01-03T00:00:00.000+08:00,ER,53360,397035,BD,BDSZ08
2018-01-03T00:00:00.000+08:00,ER,9681,91329,CB,CBSZ01
2018-01-03T00:00:00.000+08:00,ER,13376,157806,CH,CHSZ01
2018-01-03T00:00:00.000+08:00,ER,49472,677090,CH,CHSZ02
2018-01-03T00:00:00.000+08:00,ER,171607,3102810,CH,CHSZ03
2018-01-03T00:00:00.000+08:00,ER,37380,236880,PL,PLSZ01
2018-01-03T00:00:00.000+08:00,ER,34466,286550,PL,PLSZ02
2018-01-03T00:00:00.000+08:00,ER,28229,179435,PL,PLSZ03
2018-01-03T00:00:00.000+08:00,ER,22486,223856,PL,PLSZ04
2018-01-03T00:00:00.000+08:00,ER,19629,152165,PL,PLSZ05
2018-01-03T00:00:00.000+08:00,ER,27432,190280,PR,PRSZ01
2018-01-03T00:00:00.000+08:00,ER,46216,769477,PR,PRSZ02
2018-01-03T00:00:00.000+08:00,ER,55559,988779,PR,PRSZ03
2018-01-03T00:00:00.000+08:00,ER,8028,175582,PR,PRSZ04
2018-01-03T00:00:00.000+08:00,ER,61329,1306090,PR,PRSZ05
2018-01-03T00:00:00.000+08:00,ER,22695,462852,PR,PRSZ06
2018-01-03T00:00:00.000+08:00,ER,1581,35018,PR,PRSZ07
2018-01-03T00:00:00.000+08:00,ER,11904,280626,PR,PRSZ08
2018-01-03T00:00:00.000+08:00,ER,3983,37130,TM,TMSZ01
2018-01-03T00:00:00.000+08:00,ER,140555,2888533,TM,TMSZ02
2018-01-03T00:00:00.000+08:00,ER,96972,2068154,TM,TMSZ03
2018-01-03T00:00:00.000+08:00,ER,123402,1866995,TM,TMSZ04
2018-01-03T00:00:00.000+08:00,ER,121866,1560562,TM,TMSZ05
2018-01-04T00:00:00.000+08:00,ER,102823,2121483,BD,BDSZ01
2018-01-04T00:00:00.000+08:00,ER,34953,510855,BD,BDSZ02
2018-01-04T00:00:00.000+08:00,ER,73260,1285508,BD,BDSZ03
2018-01-04T00:00:00.000+08:00,ER,138141,2418933,BD,BDSZ04
2018-01-04T00:00:00.000+08:00,ER,90658,1710621,BD,BDSZ05
2018-01-04T00:00:00.000+08:00,ER,91213,1505529,BD,BDSZ06
2018-01-04T00:00:00.000+08:00,ER,19913,209899,BD,BDSZ07
2018-01-04T00:00:00.000+08:00,ER,54802,398261,BD,BDSZ08
2018-01-04T00:00:00.000+08:00,ER,9746,95251,CB,CBSZ01
2018-01-04T00:00:00.000+08:00,ER,13661,163597,CH,CHSZ01
2018-01-04T00:00:00.000+08:00,ER,48974,669136,CH,CHSZ02
2018-01-04T00:00:00.000+08:00,ER,167666,3109793,CH,CHSZ03
2018-01-04T00:00:00.000+08:00,ER,36407,237943,PL,PLSZ01
2018-01-04T00:00:00.000+08:00,ER,34295,289358,PL,PLSZ02
2018-01-04T00:00:00.000+08:00,ER,28742,179136,PL,PLSZ03
2018-01-04T00:00:00.000+08:00,ER,22939,230476,PL,PLSZ04
2018-01-04T00:00:00.000+08:00,ER,19863,155767,PL,PLSZ05
2018-01-04T00:00:00.000+08:00,ER,27570,193154,PR,PRSZ01
2018-01-04T00:00:00.000+08:00,ER,47574,784485,PR,PRSZ02
2018-01-04T00:00:00.000+08:00,ER,56639,972266,PR,PRSZ03
2018-01-04T00:00:00.000+08:00,ER,9941,194200,PR,PRSZ04
2018-01-04T00:00:00.000+08:00,ER,62783,1305882,PR,PRSZ05
2018-01-04T00:00:00.000+08:00,ER,22970,479637,PR,PRSZ06
2018-01-04T00:00:00.000+08:00,ER,1584,36339,PR,PRSZ07
2018-01-04T00:00:00.000+08:00,ER,11861,287277,PR,PRSZ08
2018-01-04T00:00:00.000+08:00,ER,3870,36935,TM,TMSZ01
2018-01-04T00:00:00.000+08:00,ER,140391,2912894,TM,TMSZ02
2018-01-04T00:00:00.000+08:00,ER,100197,2097325,TM,TMSZ03
2018-01-04T00:00:00.000+08:00,ER,122124,1887751,TM,TMSZ04
2018-01-04T00:00:00.000+08:00,ER,124200,1618878,TM,TMSZ05
2018-01-05T00:00:00.000+08:00,ER,107741,2081730,BD,BDSZ01
2018-01-05T00:00:00.000+08:00,ER,35185,506107,BD,BDSZ02
2018-01-05T00:00:00.000+08:00,ER,75674,1282428,BD,BDSZ03
2018-01-05T00:00:00.000+08:00,ER,138460,2407799,BD,BDSZ04
2018-01-05T00:00:00.000+08:00,ER,98271,1721442,BD,BDSZ05
2018-01-05T00:00:00.000+08:00,ER,95652,1503140,BD,BDSZ06
2018-01-05T00:00:00.000+08:00,ER,20971,212756,BD,BDSZ07
2018-01-05T00:00:00.000+08:00,ER,59108,406110,BD,BDSZ08
2018-01-05T00:00:00.000+08:00,ER,9513,83145,CB,CBSZ01
2018-01-05T00:00:00.000+08:00,ER,15082,171914,CH,CHSZ01
2018-01-05T00:00:00.000+08:00,ER,49731,666523,CH,CHSZ02
2018-01-05T00:00:00.000+08:00,ER,172936,3151440,CH,CHSZ03
2018-01-05T00:00:00.000+08:00,ER,37791,242550,PL,PLSZ01
2018-01-05T00:00:00.000+08:00,ER,34470,288480,PL,PLSZ02
2018-01-05T00:00:00.000+08:00,ER,30108,182382,PL,PLSZ03
2018-01-05T00:00:00.000+08:00,ER,17792,174785,PL,PLSZ04
2018-01-05T00:00:00.000+08:00,ER,22363,161919,PL,PLSZ05
2018-01-05T00:00:00.000+08:00,ER,27138,193042,PR,PRSZ01
2018-01-05T00:00:00.000+08:00,ER,49966,782258,PR,PRSZ02
2018-01-05T00:00:00.000+08:00,ER,55489,952119,PR,PRSZ03
2018-01-05T00:00:00.000+08:00,ER,11831,210048,PR,PRSZ04
2018-01-05T00:00:00.000+08:00,ER,63297,1278432,PR,PRSZ05
2018-01-05T00:00:00.000+08:00,ER,23505,472329,PR,PRSZ06
